0.04,-0.19,1.09
0.06,-0.19,1.08
0.05,-0.19,1.04
0.06,-0.19,1.05
0.09,-0.19,1.01
0.05,-0.19,1.01
0.05,-0.19,1.05
0.03,-0.19,1.06
0.03,-0.19,1.06
0.01,-0.20,1.01
0.03,-0.20,1.08
0.09,-0.20,1.05
0.08,-0.17,1.04
0.08,-0.17,1.05
0.05,-0.16,1.08
0.06,-0.17,1.08
0.06,-0.17,1.08
0.04,-0.19,1.06
0.06,-0.19,1.08
0.06,-0.20,1.01
0.03,-0.21,1.00
0.08,-0.20,1.05
0.05,-0.20,1.02
0.05,-0.20,1.05
0.05,-0.19,1.04
0.05,-0.20,1.04
0.04,-0.20,1.06
0.05,-0.20,1.12
0.09,-0.20,1.08
0.08,-0.20,1.06
0.05,-0.21,1.06
0.09,-0.20,1.08
0.06,-0.19,1.08
0.04,-0.19,1.08
0.08,-0.17,1.02
0.06,-0.19,1.02
0.06,-0.19,1.08
0.08,-0.19,1.05
0.08,-0.19,1.02
0.06,-0.19,1.02
0.04,-0.19,1.05
0.06,-0.19,1.04
0.09,-0.19,1.08
0.06,-0.19,1.05
0.09,-0.19,1.04
0.04,-0.20,1.06
0.04,-0.19,1.08
0.10,-0.19,1.01
0.08,-0.19,1.06
0.08,-0.19,1.06
0.05,-0.19,1.04
0.05,-0.19,1.06
0.06,-0.21,1.09
0.04,-0.19,1.09
0.13,-0.19,1.09
0.08,-0.19,1.05
0.08,-0.20,0.99
0.06,-0.21,1.04
0.03,-0.20,1.06
0.06,-0.20,1.06
0.08,-0.20,1.00
0.06,-0.20,1.01
0.06,-0.20,1.06
0.06,-0.21,1.05
0.06,-0.20,1.06
0.04,-0.20,1.05
0.05,-0.20,1.04
0.03,-0.20,1.05
0.01,-0.19,1.06
0.08,-0.20,1.11
0.13,-0.19,1.06
0.08,-0.19,1.08
0.04,-0.16,1.08
0.06,-0.19,1.04
0.05,-0.19,1.02
0.09,-0.19,1.06
0.06,-0.19,1.08
0.06,-0.19,1.02
0.04,-0.19,1.05
0.08,-0.19,1.06
0.09,-0.21,1.11
0.10,-0.21,1.14
0.06,-0.21,1.06
0.09,-0.19,1.08
0.09,-0.21,1.08
0.08,-0.19,1.02
0.05,-0.19,1.04
0.06,-0.19,1.06
0.09,-0.19,1.04
0.08,-0.19,1.05
0.09,-0.19,1.05
0.08,-0.17,1.02
0.05,-0.19,1.02
0.09,-0.19,1.04
0.04,-0.21,1.06
0.03,-0.20,1.05
0.03,-0.20,1.06
0.05,-0.20,1.06
0.05,-0.20,1.02
0.06,-0.20,1.04
0.04,-0.20,1.08
0.04,-0.19,1.10
0.04,-0.19,1.08
0.09,-0.19,1.04
0.06,-0.19,1.05
